N,P,K,temperature,humidity,ph,rainfall,label,state,district,modal_price
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,Punjab,Mansa,4500
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,Punjab,Muktsar,8500
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,Punjab,Muktsar,4500
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,Rajasthan,Jalore,3400
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,Uttar Pradesh,Bahraich,4500
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,Uttar Pradesh,Lakhimpur,4240
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,Uttrakhand,Dehradoon,1800
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Haryana,Ambala,4000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Haryana,Faridabad,4000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Haryana,Gurgaon,3500
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Haryana,Mewat,3000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Himachal Pradesh,Kangra,4250
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Himachal Pradesh,Kangra,7000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Himachal Pradesh,Kullu,7500
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Maharashtra,Pune,3000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Maharashtra,Pune,3000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Maharashtra,Satara,2250
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Punjab,Hoshiarpur,5000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Punjab,Hoshiarpur,3000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Punjab,Mansa,7000
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Punjab,Mansa,4500
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Punjab,Muktsar,8500
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Punjab,Muktsar,4500
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Rajasthan,Jalore,3400
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Uttar Pradesh,Bahraich,4500
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Uttar Pradesh,Lakhimpur,4240
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,Uttrakhand,Dehradoon,1800
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Haryana,Ambala,4000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Haryana,Faridabad,4000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Haryana,Gurgaon,3500
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Haryana,Mewat,3000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Himachal Pradesh,Kangra,4250
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Himachal Pradesh,Kangra,7000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Himachal Pradesh,Kullu,7500
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Maharashtra,Pune,3000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Maharashtra,Pune,3000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Maharashtra,Satara,2250
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Punjab,Hoshiarpur,5000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Punjab,Hoshiarpur,3000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Punjab,Mansa,7000
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Punjab,Mansa,4500
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Punjab,Muktsar,8500
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Punjab,Muktsar,4500
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Rajasthan,Jalore,3400
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Uttar Pradesh,Bahraich,4500
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Uttar Pradesh,Lakhimpur,4240
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,Uttrakhand,Dehradoon,1800
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Haryana,Ambala,4000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Haryana,Faridabad,4000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Haryana,Gurgaon,3500
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Haryana,Mewat,3000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Himachal Pradesh,Kangra,4250
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Himachal Pradesh,Kangra,7000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Himachal Pradesh,Kullu,7500
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Maharashtra,Pune,3000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Maharashtra,Pune,3000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Maharashtra,Satara,2250
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Punjab,Hoshiarpur,5000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Punjab,Hoshiarpur,3000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Punjab,Mansa,7000
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Punjab,Mansa,4500
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Punjab,Muktsar,8500
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Punjab,Muktsar,4500
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Rajasthan,Jalore,3400
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Uttar Pradesh,Bahraich,4500
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Uttar Pradesh,Lakhimpur,4240
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Uttrakhand,Dehradoon,1800
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Haryana,Ambala,4000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Haryana,Faridabad,4000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Haryana,Gurgaon,3500
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Haryana,Mewat,3000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Himachal Pradesh,Kangra,4250
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Himachal Pradesh,Kangra,7000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Himachal Pradesh,Kullu,7500
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Maharashtra,Pune,3000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Maharashtra,Pune,3000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Maharashtra,Satara,2250
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Punjab,Hoshiarpur,5000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Punjab,Hoshiarpur,3000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Punjab,Mansa,7000
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Punjab,Mansa,4500
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Punjab,Muktsar,8500
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Punjab,Muktsar,4500
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Rajasthan,Jalore,3400
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Uttar Pradesh,Bahraich,4500
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Uttar Pradesh,Lakhimpur,4240
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,Uttrakhand,Dehradoon,1800
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Haryana,Ambala,4000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Haryana,Faridabad,4000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Haryana,Gurgaon,3500
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Haryana,Mewat,3000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Himachal Pradesh,Kangra,4250
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Himachal Pradesh,Kangra,7000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Himachal Pradesh,Kullu,7500
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Maharashtra,Pune,3000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Maharashtra,Pune,3000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Maharashtra,Satara,2250
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Punjab,Hoshiarpur,5000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Punjab,Hoshiarpur,3000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Punjab,Mansa,7000
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Punjab,Mansa,4500
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Punjab,Muktsar,8500
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Punjab,Muktsar,4500
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Rajasthan,Jalore,3400
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Uttar Pradesh,Bahraich,4500
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Uttar Pradesh,Lakhimpur,4240
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Uttrakhand,Dehradoon,1800
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Haryana,Ambala,4000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Haryana,Faridabad,4000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Haryana,Gurgaon,3500
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Haryana,Mewat,3000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Himachal Pradesh,Kangra,4250
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Himachal Pradesh,Kangra,7000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Himachal Pradesh,Kullu,7500
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Maharashtra,Pune,3000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Maharashtra,Pune,3000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Maharashtra,Satara,2250
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Punjab,Hoshiarpur,5000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Punjab,Hoshiarpur,3000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Punjab,Mansa,7000
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Punjab,Mansa,4500
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Punjab,Muktsar,8500
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Punjab,Muktsar,4500
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Rajasthan,Jalore,3400
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Uttar Pradesh,Bahraich,4500
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Uttar Pradesh,Lakhimpur,4240
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,Uttrakhand,Dehradoon,1800
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Haryana,Ambala,4000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Haryana,Faridabad,4000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Haryana,Gurgaon,3500
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Haryana,Mewat,3000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Himachal Pradesh,Kangra,4250
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Himachal Pradesh,Kangra,7000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Himachal Pradesh,Kullu,7500
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Maharashtra,Pune,3000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Maharashtra,Pune,3000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Maharashtra,Satara,2250
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Punjab,Hoshiarpur,5000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Punjab,Hoshiarpur,3000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Punjab,Mansa,7000
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Punjab,Mansa,4500
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Punjab,Muktsar,8500
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Punjab,Muktsar,4500
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Rajasthan,Jalore,3400
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Uttar Pradesh,Bahraich,4500
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Uttar Pradesh,Lakhimpur,4240
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,Uttrakhand,Dehradoon,1800
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Haryana,Ambala,4000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Haryana,Faridabad,4000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Haryana,Gurgaon,3500
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Haryana,Mewat,3000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Himachal Pradesh,Kangra,4250
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Himachal Pradesh,Kangra,7000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Himachal Pradesh,Kullu,7500
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Maharashtra,Pune,3000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Maharashtra,Pune,3000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Maharashtra,Satara,2250
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Punjab,Hoshiarpur,5000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Punjab,Hoshiarpur,3000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Punjab,Mansa,7000
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Punjab,Mansa,4500
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Punjab,Muktsar,8500
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Punjab,Muktsar,4500
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Rajasthan,Jalore,3400
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Uttar Pradesh,Bahraich,4500
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Uttar Pradesh,Lakhimpur,4240
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,Uttrakhand,Dehradoon,1800
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Haryana,Ambala,4000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Haryana,Faridabad,4000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Haryana,Gurgaon,3500
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Haryana,Mewat,3000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Himachal Pradesh,Kangra,4250
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Himachal Pradesh,Kangra,7000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Himachal Pradesh,Kullu,7500
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Maharashtra,Pune,3000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Maharashtra,Pune,3000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Maharashtra,Satara,2250
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Punjab,Hoshiarpur,5000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Punjab,Hoshiarpur,3000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Punjab,Mansa,7000
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Punjab,Mansa,4500
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Punjab,Muktsar,8500
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Punjab,Muktsar,4500
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Rajasthan,Jalore,3400
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Uttar Pradesh,Bahraich,4500
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Uttar Pradesh,Lakhimpur,4240
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,Uttrakhand,Dehradoon,1800
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Haryana,Ambala,4000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Haryana,Faridabad,4000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Haryana,Gurgaon,3500
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Haryana,Mewat,3000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Himachal Pradesh,Kangra,4250
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Himachal Pradesh,Kangra,7000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Himachal Pradesh,Kullu,7500
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Maharashtra,Pune,3000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Maharashtra,Pune,3000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Maharashtra,Satara,2250
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Punjab,Hoshiarpur,5000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Punjab,Hoshiarpur,3000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Punjab,Mansa,7000
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Punjab,Mansa,4500
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Punjab,Muktsar,8500
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Punjab,Muktsar,4500
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Rajasthan,Jalore,3400
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Uttar Pradesh,Bahraich,4500
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Uttar Pradesh,Lakhimpur,4240
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,Uttrakhand,Dehradoon,1800
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Haryana,Ambala,4000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Haryana,Faridabad,4000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Haryana,Gurgaon,3500
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Haryana,Mewat,3000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Himachal Pradesh,Kangra,4250
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Himachal Pradesh,Kangra,7000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Himachal Pradesh,Kullu,7500
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Maharashtra,Pune,3000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Maharashtra,Pune,3000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Maharashtra,Satara,2250
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Punjab,Hoshiarpur,5000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Punjab,Hoshiarpur,3000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Punjab,Mansa,7000
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Punjab,Mansa,4500
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Punjab,Muktsar,8500
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Punjab,Muktsar,4500
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Rajasthan,Jalore,3400
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Uttar Pradesh,Bahraich,4500
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Uttar Pradesh,Lakhimpur,4240
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Uttrakhand,Dehradoon,1800
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Haryana,Ambala,4000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Haryana,Faridabad,4000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Haryana,Gurgaon,3500
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Haryana,Mewat,3000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Himachal Pradesh,Kangra,4250
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Himachal Pradesh,Kangra,7000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Himachal Pradesh,Kullu,7500
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Maharashtra,Pune,3000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Maharashtra,Pune,3000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Maharashtra,Satara,2250
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Punjab,Hoshiarpur,5000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Punjab,Hoshiarpur,3000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Punjab,Mansa,7000
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Punjab,Mansa,4500
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Punjab,Muktsar,8500
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Punjab,Muktsar,4500
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Rajasthan,Jalore,3400
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Uttar Pradesh,Bahraich,4500
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Uttar Pradesh,Lakhimpur,4240
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Uttrakhand,Dehradoon,1800
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Haryana,Ambala,4000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Haryana,Faridabad,4000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Haryana,Gurgaon,3500
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Haryana,Mewat,3000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Himachal Pradesh,Kangra,4250
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Himachal Pradesh,Kangra,7000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Himachal Pradesh,Kullu,7500
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Maharashtra,Pune,3000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Maharashtra,Pune,3000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Maharashtra,Satara,2250
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Punjab,Hoshiarpur,5000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Punjab,Hoshiarpur,3000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Punjab,Mansa,7000
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Punjab,Mansa,4500
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Punjab,Muktsar,8500
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Punjab,Muktsar,4500
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Rajasthan,Jalore,3400
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Uttar Pradesh,Bahraich,4500
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Uttar Pradesh,Lakhimpur,4240
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Uttrakhand,Dehradoon,1800
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Haryana,Ambala,4000
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Haryana,Faridabad,4000
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Haryana,Gurgaon,3500
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Haryana,Mewat,3000
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Himachal Pradesh,Kangra,4250
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Himachal Pradesh,Kangra,7000
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Himachal Pradesh,Kullu,7500
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Maharashtra,Pune,3000
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Maharashtra,Pune,3000
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Maharashtra,Satara,2250
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Punjab,Hoshiarpur,5000
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,Punjab,Hoshiarpur,3000
